geolocationLongitude,geolocationLatitude,geolocationAccuracy,geolocationAltitude,geolocationAltitudeAccuracy,geolocationHeading,geolocationSpeed,geolocationTimestamp,deviceMotionX,deviceMotionY,deviceMotionZ,deviceMotionTimestamp,deviceOrientationTrueHeading,deviceOrientationMagneticHeading,deviceOrientationHeadingAccuracy,deviceOrientationTimestamp,gyroscopeX,gyroscopeY,gyroscopeZ,gyroscopeTimestamp
,,,,,,,,-0.6054840087890625,9.754379272460938,-1.103607177734375,1571156309977,,,,,,,,
,,,,,,,,-0.6054840087890625,9.754379272460938,-1.103607177734375,1571156309977,,,,,,,,
,,,,,,,,-0.6892242431640625,9.626373291015625,-1.2340087890625,1571156310054,,,,,,,,
,,,,,,,,-0.5588226318359375,9.909927368164062,-1.1466827392578125,1571156310131,,,,,,,,
,,,,,,,,-0.5588226318359375,9.909927368164062,-1.1466827392578125,1571156310131,,,,,-0.009246826171875,-0.014923095703125,-0.014678955078125,1571156310207
,,,,,,,,-0.6868438720703125,9.985305786132812,-1.0940399169921875,1571156310211,,,,,-0.009246826171875,-0.014923095703125,-0.014678955078125,1571156310207
,,,,,,,,-0.6724853515625,9.617996215820312,-1.2292327880859375,1571156310288,,,,,-0.0053863525390625,0.017242431640625,0.00018310546875,1571156310263
,,,,,,,,-0.6724853515625,9.617996215820312,-1.2292327880859375,1571156310288,,,,,-0.007415771484375,0.00787353515625,-0.0030670166015625,1571156310346
,,,,,,,,-0.6988067626953125,9.731658935546875,-1.1407012939453125,1571156310365,,,,,-0.007415771484375,0.00787353515625,-0.0030670166015625,1571156310346
,,,,,,,,-0.6988067626953125,9.731658935546875,-1.1407012939453125,1571156310365,,,,,-0.0117034912109375,0.0040130615234375,0.00079345703125,1571156310438
,,,,,,,,-0.8112640380859375,9.891983032226562,-1.06292724609375,1571156310442,,,,,-0.004974365234375,0.0009613037109375,0.0026397705078125,1571156310492
,,,,,,,,-0.6928253173828125,9.799850463867188,-1.0832672119140625,1571156310521,,,,,-0.004974365234375,0.0009613037109375,0.0026397705078125,1571156310492
,,,,,,,,-0.6928253173828125,9.799850463867188,-1.0832672119140625,1571156310521,,,,,-0.0039520263671875,-0.0059661865234375,-0.0038909912109375,1571156310572
,,,,,,,,-0.60308837890625,9.718490600585938,-1.15625,1571156310596,,,,,-0.00701904296875,-0.0012969970703125,0.0036468505859375,1571156310652
,,,,,,,,-0.5289154052734375,9.80224609375,-1.1012115478515625,1571156310671,,,,,-0.00701904296875,-0.0012969970703125,0.0036468505859375,1571156310652
,,,,,,,,-0.5289154052734375,9.80224609375,-1.1012115478515625,1571156310671,,,,,-0.0047760009765625,0.00482177734375,0.00323486328125,1571156310747
,,,,,,,,-0.7047882080078125,9.948211669921875,-0.926544189453125,1571156310749,,,,,-0.0023345947265625,-0.0020904541015625,-0.00103759765625,1571156310802
,,,,,,,,-0.6724853515625,9.887191772460938,-1.1119842529296875,1571156310826,,,,,-0.0023345947265625,-0.0020904541015625,-0.00103759765625,1571156310802
,,,,,,,,-0.6724853515625,9.887191772460938,-1.1119842529296875,1571156310826,,,,,-0.0015106201171875,-0.001495361328125,0.00567626953125,1571156310881
,,,,,,,,-0.6401824951171875,9.769943237304688,-1.157440185546875,1571156310903,,,,,-0.0015106201171875,-0.001495361328125,0.00567626953125,1571156310881
,,,,,,,,-0.6413726806640625,9.711318969726562,-1.0593414306640625,1571156310982,,,,,-0.004974365234375,0.0025787353515625,0.00262451171875,1571156310980
,,,,,,,,-0.6413726806640625,9.711318969726562,-1.0593414306640625,1571156310982,,,,,-0.011077880859375,-0.0035247802734375,0.00201416015625,1571156311031
,,,,,,,,-0.5061798095703125,9.880020141601562,-0.9145660400390625,1571156311057,,,,,-0.011077880859375,-0.0035247802734375,0.00201416015625,1571156311031
,,,,,,,,-0.6342010498046875,9.956588745117188,-0.81646728515625,1571156311134,,,,,-0.008636474609375,0.0013580322265625,0.0058746337890625,1571156311113
,,,,,,,,-0.6342010498046875,9.956588745117188,-0.81646728515625,1571156311134,,,,,-0.0009002685546875,0.00482177734375,0.0089263916015625,1571156311191
-38.5719538,-3.7390694,4.288000106811523,18.205322265625,,228,0.9700000286102295,1571156308729,-0.4762725830078125,9.69696044921875,-0.8978271484375,1571156311230,,,,,-0.0023345947265625,-0.00250244140625,0.00201416015625,1571156311215
